IMDB ID,Title,Budget,Revenue,Year
tt0326905,The Great Raid,"$80,000,000.00 ","$10,166,502.00 ",2005
tt0373926,The Interpreter,"$80,000,000.00 ","$162,944,923.00 ",2005
tt0398165,The Longest Yard,"$82,000,000.00 ","$190,320,568.00 ",2005
tt0374536,Bewitched,"$85,000,000.00 ","$131,426,169.00 ",2005
tt0397535,Memoirs of a Geisha,"$85,000,000.00 ","$162,242,962.00 ",2005
tt0355295,The Brothers Grimm,"$88,000,000.00 ","$105,316,267.00 ",2005
tt0352248,Cinderella Man,"$88,000,000.00 ","$108,539,911.00 ",2005
tt0369441,Fun with Dick and Jane,"$100,000,000.00 ","$202,026,112.00 ",2005
tt0360486,Constantine,"$100,000,000.00 ","$230,884,728.00 ",2005
tt0120667,Fantastic Four,"$100,000,000.00 ","$330,579,719.00 ",2005
tt0356910,Mr. & Mrs. Smith,"$110,000,000.00 ","$478,207,520.00 ",2005
tt0121766,Star Wars: Episode III - Revenge of the Sith,"$113,000,000.00 ","$850,000,000.00 ",2005
tt0399201,The Island,"$126,000,000.00 ","$162,949,164.00 ",2005
tt0318649,Sahara,"$130,000,000.00 ","$119,269,486.00 ",2005
tt0320661,Kingdom of Heaven,"$130,000,000.00 ","$211,643,158.00 ",2005
tt0407304,War of the Worlds,"$132,000,000.00 ","$591,739,379.00 ",2005
tt0382992,Stealth,"$135,000,000.00 ","$76,932,943.00 ",2005
tt0371606,Chicken Little,"$150,000,000.00 ","$314,432,665.00 ",2005
tt0372784,Batman Begins,"$150,000,000.00 ","$374,218,673.00 ",2005
tt0367594,Charlie and the Chocolate Factory,"$150,000,000.00 ","$474,968,763.00 ",2005
tt0330373,Harry Potter and the Goblet of Fire,"$150,000,000.00 ","$895,921,036.00 ",2005
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","$180,000,000.00 ","$748,806,957.00 ",2005
tt0360717,King Kong,"$207,000,000.00 ","$550,000,000.00 ",2005
tt2612156,The Angrez,"$50,000.00 ","$300,000.00 ",2006
tt0492619,The Foot Fist Way,"$79,000.00 ","$245,000.00 ",2006
tt0805526,Facing the Giants,"$100,000.00 ","$10,178,331.00 ",2006
tt0435623,Conversations with Other Women,"$450,000.00 ","$973,525.00 ",2006
tt0442781,Varalaru,"$500,000.00 ","$500,000.00 ",2006
tt0443431,Another Gay Movie,"$500,000.00 ","$745,327.00 ",2006
tt0468489,Half Nelson,"$700,000.00 ","$4,911,725.00 ",2006
tt0800164,'N Beetje Verliefd,"$800,000.00 ","$966,214.00 ",2006
tt0933361,Dikari,"$800,000.00 ","$1,328,612.00 ",2006
tt0462579,The Treatment,"$900,000.00 ","$82,701.00 ",2006
tt0435680,Kidulthood,"$994,000.00 ","$165,000.00 ",2006
tt0489037,Who Killed the Electric Car?,"$1,000,000.00 ","$1,678,874.00 ",2006
tt0497116,An Inconvenient Truth,"$1,000,000.00 ","$46,243,000.00 ",2006
tt0433398,Vượt Sóng,"$1,300,000.00 ","$639,000.00 ",2006
tt0843326,Bommarillu,"$1,333,333.00 ","$5,333,333.00 ",2006
tt0458242,Laitakaupungin valot,"$1,380,000.00 ","$1,615,018.00 ",2006
tt0814666,Bamako,"$2,000,000.00 ","$111,000.00 ",2006
tt0853096,Death of a President,"$2,000,000.00 ","$167,000.00 ",2006
tt0473709,The TV Set,"$2,000,000.00 ","$265,198.00 ",2006
tt0466399,Ten Canoes,"$2,000,000.00 ","$300,000.00 ",2006
tt0423169,Sherrybaby,"$2,000,000.00 ","$622,806.00 ",2006
tt0367027,Shortbus,"$2,000,000.00 ","$5,179,037.00 ",2006
tt0405094,Das Leben der Anderen,"$2,000,000.00 ","$70,000,000.00 ",2006
tt0405508,Rang De Basanti,"$2,200,000.00 ","$11,502,151.00 ",2006
tt0480025,This Is England,"$2,380,000.00 ","$8,176,544.00 ",2006
tt0472126,Local Color,"$3,250,000.00 ","$32,788.00 ",2006
tt0380817,Winter Passing,"$3,500,000.00 ","$113,783.00 ",2006
tt0450340,Unknown,"$3,700,000.00 ","$3,338,228.00 ",2006
tt0454987,Let's Go to Prison,"$4,000,000.00 ","$4,630,045.00 ",2006
tt0470705,Bug,"$4,000,000.00 ","$8,059,140.00 ",2006
tt0464049,The History Boys,"$4,000,000.00 ","$13,401,952.00 ",2006
tt0457513,Scoop,"$4,000,000.00 ","$31,584,901.00 ",2006
tt0409904,Дневной дозор,"$4,200,000.00 ","$38,862,717.00 ",2006
tt0465967,Добрыня Никитич и Змей Горыныч,"$4,500,000.00 ","$3,468,423.00 ",2006
tt0475298,Hood of Horror,"$5,000,000.00 ","$25,900.00 ",2006
tt0425601,Trailer Park Boys: The Movie,"$5,000,000.00 ","$3,833,507.00 ",2006
tt0477337,Mechenosets,"$5,000,000.00 ","$3,919,731.00 ",2006
tt0424345,Clerks II,"$5,000,000.00 ","$26,888,376.00 ",2006
tt0439662,Fanaa,"$5,300,000.00 ","$22,175,908.00 ",2006
tt0473024,Crossover,"$5,800,000.00 ","$7,000,000.00 ",2006
tt0354899,La science des rêves,"$6,000,000.00 ","$9,524,340.00 ",2006
tt0455590,The Last King of Scotland,"$6,000,000.00 ","$48,027,970.00 ",2006
tt0455612,Madea's Family Reunion,"$6,000,000.00 ","$57,231,524.00 ",2006
tt0460611,The Work and the Glory III: A House Divided,"$6,500,000.00 ","$1,325,092.00 ",2006
tt0436331,Friends with Money,"$6,500,000.00 ","$13,368,437.00 ",2006
tt0460989,The Wind That Shakes the Barley,"$6,500,000.00 ","$22,889,018.00 ",2006
tt0449999,कभी अलविदा ना कहना,"$7,400,000.00 ","$17,000,000.00 ",2006
tt0360323,10th & Wolf,"$8,000,000.00 ","$143,451.00 ",2006
tt0457572,Fido,"$8,000,000.00 ","$426,224.00 ",2006
tt0479647,Bon Cop Bad Cop,"$8,000,000.00 ","$12,671,300.00 ",2006
tt0437800,Akeelah and the Bee,"$8,000,000.00 ","$18,948,425.00 ",2006
tt0449059,Little Miss Sunshine,"$8,000,000.00 ","$100,523,181.00 ",2006
tt0405296,A Scanner Darkly,"$8,700,000.00 ","$7,659,918.00 ",2006
tt0454082,Black Christmas,"$9,000,000.00 ","$21,510,851.00 ",2006
tt0441796,Stay Alive,"$9,000,000.00 ","$27,105,095.00 ",2006
tt0462504,Rescue Dawn,"$10,000,000.00 ","$7,177,143.00 ",2006
tt0489270,Saw III,"$10,000,000.00 ","$163,876,815.00 ",2006
