IMDB ID,Title,Budget,Revenue,Year
tt1418754,John Doe: Vigilante,$0.00,$0.00,2014
tt2381046,Jamie Marks Is Dead,$0.00,$0.00,2014
tt3409392,Timbuktu,$0.00,"$1,076,075.00",2014
tt2650978,Das finstere Tal,"$6,350,000.00",$0.00,2014
tt3300942,One Last Hug,$0.00,$0.00,2014
tt2258285,Two Men in Town,$0.00,$0.00,2014
tt2474024,The Last Five Years,$0.00,$0.00,2014
tt3402880,As Dreamers Do,$0.00,$0.00,2014
tt4168188,Chaar Sahibzaade,$0.00,$0.00,2014
tt2640460,Kurmanjan Datka. Queen of the Mountains,$0.00,$0.00,2014
tt2375559,1 - నేనొక్కడినే,$0.00,$0.00,2014
tt3590482,Bey Yaar,$0.00,$0.00,2014
tt3500822,Tom Segura: Completely Normal,$0.00,$0.00,2014
tt3723996,JohnnyExpress,$0.00,$0.00,2014
tt3552638,Perez.,$0.00,$0.00,2014
tt3877718,Tokyo Fiancée,$0.00,$0.00,2014
tt2517044,The Song,$0.00,"$1,009,620.00",2014
tt3596492,Mot Naturen,"$950,000.00",$0.00,2014
tt2290553,Northmen: A Viking Saga,$0.00,$0.00,2014
tt3107070,Believe Me,$0.00,$0.00,2014
tt1605798,Effie Gray,$0.00,$0.00,2014
tt2392672,Réalité,$0.00,$0.00,2014
tt2582426,Julia,$0.00,"$2,710.00",2014
tt2265050,A Short History of Decay,$0.00,$0.00,2014
tt3675568,Merchants of Doubt,$0.00,"$192,400.00",2014
tt2690718,Historia del miedo,$0.00,$0.00,2014
tt2330270,Hank and Asha,$0.00,$0.00,2014
tt2368056,Thank You a Lot,$0.00,$0.00,2014
tt2925642,Kids for Cash,$0.00,$0.00,2014
tt3356434,My Own Man,$0.00,$0.00,2014
tt3745620,Bogowie,"$2,000,000.00",$0.00,2014
tt2935564,La French,"$26,000,000.00",$0.00,2014
tt2382422,Jacky au royaume des filles,$0.00,$0.00,2014
tt2667918,About Alex,$0.00,$0.00,2014
tt3326366,Whitey: United States of America v. James J. Bulger,$0.00,$0.00,2014
tt4006794,Tom and Jerry: The Lost Dragon,$0.00,$0.00,2014
tt2295722,Falcon Rising,$0.00,$0.00,2014
tt3645074,El escarabajo de oro,$0.00,$0.00,2014
tt2548738,Rich Hill,$0.00,$0.00,2014
tt3331846,STAND BY ME ドラえもん,"$35,000,000.00","$83,061,158.00",2014
tt1270114,Saints and Soldiers: The Void,$0.00,$0.00,2014
tt2420756,Late Phases,$0.00,$0.00,2014
tt1780798,Clown,$0.00,$0.00,2014
tt3432260,Des roses en hiver,$0.00,$0.00,2014
tt3171764,Mamula,$0.00,$0.00,2014
tt4139412,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,"$750,000.00",$0.00,2014
tt3013588,Avis de mistral,$0.00,$0.00,2014
tt3717510,The Drop Box,$0.00,$0.00,2014
tt3203616,The Cobbler,$0.00,$0.00,2014
tt3120054,Take Care,$0.00,$0.00,2014
tt1715876,The Discoverers,$0.00,$0.00,2014
tt2766004,The Life and Mind of Mark DeFriest,$0.00,$0.00,2014
tt3826814,Drevo,$0.00,$0.00,2014
tt4212378,Boj za,$0.00,$0.00,2014
tt3730228,Pot v raj,$0.00,$0.00,2014
tt3420534,冰毒,$0.00,$0.00,2014
tt0900387,Suite Française,"$15,000,000.00","$9,104,716.00",2014
tt3711466,Кухня в Париже,$0.00,$0.00,2014
tt2553424,The Infinite Man,$0.00,$0.00,2014
tt2088003,Big Game,"$8,500,000.00","$7,500,000.00",2014
tt2891070,Hippocrate,$0.00,$0.00,2014
tt2272918,Flying Home,$0.00,$0.00,2014
tt1327601,Something Wicked,"$3,000,000.00",$0.00,2014
tt3720788,The Disappearance of Eleanor Rigby: Her,$0.00,$0.00,2014
tt1531924,The Disappearance of Eleanor Rigby: Him,$0.00,$0.00,2014
tt2515030,Escobar: Paradise Lost,"$17,000,000.00","$3,758,328.00",2014
tt3148952,Der Kreis,$0.00,$0.00,2014
tt3318220,Jongens,$0.00,$0.00,2014
tt2199543,Praia do Futuro,$0.00,$0.00,2014
tt3395184,Spring,$0.00,"$49,970.00",2014
tt3489470,Pas son genre,$0.00,$0.00,2014
tt1925466,Mall,$0.00,$0.00,2014
tt3093522,Cymbeline,$0.00,$0.00,2014
tt3496892,Petals on the Wind,$0.00,$0.00,2014
tt3659764,Songs She Wrote About People She Knows,$0.00,$0.00,2014
tt2639254,A Little Chaos,$0.00,$0.00,2014
tt3892434,That Sugar Film,$0.00,$0.00,2014
tt2399406,Growing Up and Other Lies,$0.00,$0.00,2014
tt3028412,Por un puñado de besos,$0.00,$0.00,2014
tt2764784,Phoenix,$0.00,"$3,184,472.00",2014
tt2058617,Gentlemen,$0.00,$0.00,2014
tt3305316,En chance til,"$4,700,000.00",$0.00,2014
tt3302594,El misterio de la felicidad,$0.00,$0.00,2014
tt1645916,Standby,$0.00,$0.00,2014
tt3485166,해적: 바다로 간 산적,$0.00,$0.00,2014
tt1724965,Innocence,$0.00,$0.00,2014
tt2952602,一個人的武林,"$25,000,000.00","$129,115.00",2014
tt3563782,Underwater Dreams,$0.00,$0.00,2014
tt3029556,るろうに剣心　伝説の最期編,$0.00,$0.00,2014
tt3029558,るろうに剣心 京都大火編,$0.00,$0.00,2014
tt3469592,黄飞鸿之英雄有梦,$0.00,$0.00,2014
tt2027136,Kristy,"$6,900,000.00",$0.00,2014
tt4141260,大茶飯,$0.00,$0.00,2014
tt1958043,The Houses October Built,$0.00,$0.00,2014
tt3506302,La cueva,$0.00,$0.00,2014
tt3138558,Preservation,$0.00,$0.00,2014
tt4177742,Christmas at Cartwright's,$0.00,$0.00,2014
tt3484800,Altar,$0.00,$0.00,2014
tt2548208,Poker Night,$0.00,$0.00,2014
tt1854580,That Burning Feeling,$0.00,$0.00,2014
tt3290882,太秦 ライム ライト,$0.00,$0.00,2014
tt2473624,Lawrence & Holloman,$0.00,$0.00,2014
tt3400688,Atlántida,$0.00,$0.00,2014
tt3403776,Ciencias naturales,$0.00,$0.00,2014
tt1568343,The Humbling,"$2,000,000.00",$0.00,2014
tt3576072,Regarding Susan Sontag,$0.00,$0.00,2014
tt4007554,Terror at the Mall,$0.00,$0.00,2014
tt2088865,Little White Lie,$0.00,$0.00,2014
tt2977110,Apartment Troubles,$0.00,$0.00,2014
tt2608030,Loaded,$0.00,$0.00,2014
tt1969062,Infinitely Polar Bear,"$6,700,000.00","$1,430,655.00",2014
tt2555302,Matt Shepard Is a Friend of Mine,$0.00,$0.00,2014
tt2922440,Libre et assoupi,$0.00,$0.00,2014
tt4083770,Mr. Civil Rights: Thurgood Marshall and the NAACP,$0.00,$0.00,2014
tt3591984,Белые ночи почтальона Алексея Тряпицына,$0.00,$0.00,2014
tt3033948,Echoes,$0.00,$0.00,2014
tt3983738,Doug Benson: Doug Dynasty,$0.00,$0.00,2014
tt3399024,Samba,"$20,000,000.00","$151,530.00",2014
tt1661820,Cut Bank,"$5,000,000.00",$0.00,2014
tt2962876,The Road Within,$0.00,$0.00,2014
tt3560546,Dead Girls,$0.00,$0.00,2014
tt2376218,The Forger,$0.00,$0.00,2014
tt2936470,Electricity,$0.00,$0.00,2014
tt3837070,Monsoon Baby,$0.00,$0.00,2014
tt2936180,Loin des hommes,"$7,700,000.00",$0.00,2014
tt3481232,And the Oscar Goes To...,$0.00,$0.00,2014
tt3399112,No No: A Dockumentary,$0.00,$0.00,2014
tt3142260,Bleu catacombes,$0.00,$0.00,2014
tt3135128,Pas d'inquiétude,$0.00,$0.00,2014
tt3021360,Faults,$0.00,$0.00,2014
tt3061836,Welp,$0.00,$0.00,2014
tt2380564,Swearnet: The Movie,$0.00,$0.00,2014
tt3894190,Anime nere,$0.00,$0.00,2014
tt2118009,Toxin,$0.00,$0.00,2014
tt3318750,Adult Beginners,$0.00,"$108,808.00",2014
tt2495104,Parts Per Billion,"$500,000.00","$15,000,000.00",2014
tt3218580,Alléluia,"$3,673,315.00",$0.00,2014
tt2369600,Muffin Top: A Love Story,"$1,100,000.00",$0.00,2014
tt1679276,"Rico, Oskar und die Tieferschatten",$0.00,$0.00,2014
tt3149640,Seve,$0.00,$0.00,2014
tt3365778,Respire,$0.00,$0.00,2014
tt2717318,I Am Soldier,$0.00,$0.00,2014
tt3297792,Survivor,$0.00,$0.00,2014
tt3600950,Белка и Стрелка: Лунные приключения,"$6,000,000.00",$0.00,2014
tt1552224,Outcast,"$25,000,000.00",$0.00,2014
tt3541262,명량,"$9,500,000.00","$112,156,811.00",2014
tt3402110,타짜: 신의 손,$0.00,$0.00,2014
tt3104930,Da Sweet Blood of Jesus,$0.00,$0.00,2014
tt2911668,Beyond the Reach,$0.00,"$45,895.00",2014
tt4115896,Nuntius,$0.00,$0.00,2014
tt3715406,Atari: Game Over,$0.00,$0.00,2014
tt1555440,Girltrash: All Night Long,$0.00,$0.00,2014
tt3622332,Sword of Vengeance,$0.00,$0.00,2014
tt2252552,Gutshot Straight,$0.00,$0.00,2014
tt2404299,Lovesick,$0.00,$0.00,2014
tt3607812,The Sheik,$0.00,$0.00,2014
tt3804114,Halo: Nightfall,$0.00,$0.00,2014
tt3662904,Buscando a Gastón,$0.00,$0.00,2014
tt3112654,Mea Culpa,$0.00,$0.00,2014
tt3682160,Bad Boys,$0.00,$0.00,2014
tt1777595,50 to 1,"$10,000,000.00","$1,064,454.00",2014
tt2534660,Risttuules,"$650,000.00",$0.00,2014
tt2171902,Happy Valley,$0.00,$0.00,2014
tt3202120,Barbecue,"$6,000,000.00","$14,348,529.00",2014
tt2044801,Kite,$0.00,$0.00,2014
tt4047350,The Hacker Wars,$0.00,$0.00,2014
tt3972398,Peter Pan Live!,$0.00,$0.00,2014
tt4018690,Pilot Error,$0.00,$0.00,2014
tt3120408,Tinker Bell and the Legend of the NeverBeast,$0.00,$0.00,2014
tt2483260,Tinker Bell and the Pirate Fairy,$0.00,"$20,300,000.00",2014
tt3488462,Honig im Kopf,$0.00,$0.00,2014
tt3657420,21 Years: Richard Linklater,$0.00,$0.00,2014
tt2281591,Vanishing Pearls: The Oystermen of Pointe à la Hache,$0.00,$0.00,2014
tt3567200,The Great Invisible,$0.00,$0.00,2014
tt2788716,Welcome to Me,$0.00,$0.00,2014
tt1441953,Testament of Youth,$0.00,"$1,822,250.00",2014
tt3741860,Awake: The Life of Yogananda,$0.00,$0.00,2014
tt3089326,Magical Girl,$0.00,$0.00,2014
tt2510028,Frontera,$0.00,$0.00,2014
tt3697566,우는 남자,$0.00,$0.00,2014
tt3612032,Wrong Turn 6: Last Resort,"$1,200,000.00",$0.00,2014
tt3699674,We Could Be King,$0.00,$0.00,2014
tt2350852,Raised by Wolves,$0.00,$0.00,2014
tt3921852,Barbie and the Secret Door,$0.00,$0.00,2014
tt3547740,La Famille Bélier,"$11,000,000.00",$0.00,2014
tt3804556,Chelsea Peretti: One of the Greats,$0.00,$0.00,2014
tt2307002,One Eyed Girl,"$1,000,000.00",$0.00,2014
tt3231010,Island of Lemurs: Madagascar,$0.00,$0.00,2014
tt2343158,Run & Jump,$0.00,$0.00,2014
tt2854894,A Fighting Man,$0.00,$0.00,2014
tt1567279,Bluebird,$0.00,$0.00,2014
tt3427772,One Little Pill,$0.00,$0.00,2014
tt3399916,The Dead Lands,$0.00,"$5,240.00",2014
tt2979638,Back Issues: The Hustler Magazine Story,$0.00,$0.00,2014
tt2630916,Pump!,$0.00,$0.00,2014
tt3845960,Cocaine Cowboys: Reloaded,$0.00,$0.00,2014
tt2952438,Exile Nation: The Plastic People,$0.00,$0.00,2014
tt3345206,DamNation,$0.00,$0.00,2014
tt1930463,Ride,$0.00,$0.00,2014
tt4136056,The Seven Five,$0.00,$0.00,2014
tt3417756,Musarañas,$0.00,$0.00,2014
tt3904770,Ventos de Agosto,$0.00,$0.00,2014
tt3323314,"Tommy Cooper: Not Like That, Like This",$0.00,$0.00,2014
tt3469960,Macondo,$0.00,$0.00,2014
tt2090488,Down and Dangerous,$0.00,$0.00,2014
tt3631430,Farmland,$0.00,$0.00,2014
tt3626436,Mutant World,$0.00,"$1,500,000.00",2014
tt3526160,Love Hotel,$0.00,$0.00,2014
tt2150543,Two Hundred Thousand Dirty,$0.00,$0.00,2014
tt3062414,Manos sucias,$0.00,$0.00,2014
tt2980472,Just Before I Go,$0.00,$0.00,2014
tt2088745,Iverson,$0.00,$0.00,2014
tt2759372,Code Black,$0.00,$0.00,2014
tt2395228,The King of Arcades,"$175,000.00",$0.00,2014
tt2488042,Stripped,$0.00,$0.00,2014
tt1800338,Lucia de B.,$0.00,$0.00,2014
tt4311466,露水紅顏,$0.00,"$5,600,000.00",2014
tt1761005,Persecuted,$0.00,"$1,558,836.00",2014
tt3587064,The Dorm,$0.00,$0.00,2014
tt1935302,Monsters: Dark Continent,$0.00,$0.00,2014
tt3036548,Reminiscence,"$500,000.00",$0.00,2014
tt3163304,Am Ende ein Fest,$0.00,$0.00,2014
tt2798456,Scintilla,$0.00,$0.00,2014
tt4003774,Meet the Mormons,$0.00,$0.00,2014
tt2403021,The Green Inferno,"$5,000,000.00","$6,833,445.00",2014
tt3692768,"The Other One: The Long, Strange Trip of Bob Weir",$0.00,$0.00,2014
tt3164198,Ballet 422,$0.00,$0.00,2014
tt3152602,Il giovane favoloso,$0.00,$0.00,2014
tt3481210,2047 - Sights of Death,$0.00,$0.00,2014
tt3683702,Fugly,$0.00,$0.00,2014
tt2872570,"On Any Sunday, The Next Chapter",$0.00,$0.00,2014
tt2486678,5 to 7,$0.00,$0.00,2014
tt2547942,Starship: Rising,"$3,000,000.00",$0.00,2014
tt2497980,The Lookalike,$0.00,$0.00,2014
tt3546370,Road,$0.00,$0.00,2014
tt2266781,Magical Universe,$0.00,$0.00,2014
tt3263690,Om våld,$0.00,$0.00,2014
tt2556308,Holiday,$0.00,$0.00,2014
tt3697626,끝까지 간다,$0.00,$0.00,2014
tt3242756,The Redwood Massacre,"$156,660.00",$0.00,2014
tt3230162,2つ目の窓,$0.00,$0.00,2014
tt2296857,Melody,$0.00,$0.00,2014
tt3970854,La dictadura perfecta,$0.00,$0.00,2014
tt3474994,Casa Grande,$0.00,$0.00,2014
tt3817848,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,$0.00,$0.00,2014
tt3237406,Tutta colpa di Freud,$0.00,$0.00,2014
tt1767372,She's Funny That Way,$0.00,"$111,996.00",2014
tt2182972,Song One,"$6,000,000.00","$32,251.00",2014
tt3311588,Vessel,$0.00,$0.00,2014
tt3402078,The Lion’s Mouth Opens,$0.00,$0.00,2014
tt2893780,Convict,$0.00,$0.00,2014
tt3966544,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,$0.00,$0.00,2014
tt3776402,Kirsitubakas,$0.00,$0.00,2014
tt2766268,El Inventor de Juegos,"$6,000,000.00",$0.00,2014
tt2199436,Sadilishteto,$0.00,$0.00,2014
tt2718442,Wir waren Könige,$0.00,$0.00,2014
tt3883282,I Am Road Comic,$0.00,$0.00,2014
tt4137324,Magician: The Astonishing Life and Work of Orson Welles,$0.00,$0.00,2014
tt2481554,Murder of a Cat,$0.00,$0.00,2014
tt3720672,Das Ende der Geduld,$0.00,$0.00,2014
tt2401181,Der Samurai,$0.00,$0.00,2014
tt3017412,Happy Ending,$0.00,$0.00,2014
tt3483194,Tu dors Nicole,$0.00,$0.00,2014
tt2584018,Freedom,"$14,500,000.00",$0.00,2014
tt2933544,5 Flights Up,"$6,000,000.00","$1,020,921.00",2014
tt3922958,L'amour au temps de la guerre civile,$0.00,$0.00,2014
tt3057836,Documented,$0.00,$0.00,2014
tt2316868,The Better Angels,$0.00,"$70,918.00",2014
tt2008655,The Drunk,"$1,000,000.00",$0.00,2014
tt3598222,Mercenaries,$0.00,$0.00,2014
tt3433358,Elle l'adore,$0.00,$0.00,2014
tt4246092,Gia panta,$0.00,$0.00,2014
tt2004304,Mission Blue,$0.00,$0.00,2014
tt3456090,E-Team,$0.00,$0.00,2014
tt3097084,Camp Takota,$0.00,$0.00,2014
tt2486880,Such Good People,$0.00,$0.00,2014
tt3512066,The Possibilities Are Endless,$0.00,$0.00,2014
tt3138192,Mostly Ghostly: Have You Met My Ghoulfriend?,$0.00,$0.00,2014
tt2064745,Web Junkie,$0.00,$0.00,2014
tt2567000,Bite Size,$0.00,$0.00,2014
tt3725284,Nanny Cam,$0.00,$0.00,2014
tt2357770,All the Wilderness,$0.00,$0.00,2014
tt2545186,À Coup Sûr,$0.00,$0.00,2014
tt2792346,Les Gazelles,$0.00,$0.00,2014
tt3183630,O Menino e o Mundo,$0.00,$0.00,2014
tt3405714,Mythica: A Quest for Heroes,$0.00,$0.00,2014
tt3922754,Ardennes Fury,$0.00,$0.00,2014
tt3089778,De Behandeling,$0.00,$0.00,2014
tt2332883,Deepsea Challenge 3D,$0.00,$0.00,2014
tt3532608,The Fluffy Movie,$0.00,$0.00,2014
tt2769184,Debug,$0.00,$0.00,2014
tt3212392,Actress,$0.00,$0.00,2014
tt3349884,Morgan Murphy: Irish Goodbye,$0.00,$0.00,2014
tt2841572,Dancing Arabs,$0.00,$0.00,2014
tt3495000,Mardaani,$0.00,$0.00,2014
tt3471320,Blank: A Vinylmation Love Story,$0.00,$0.00,2014
tt3302706,Boychoir,$0.00,$0.00,2014
tt2073679,Nematomas frontas,$0.00,$0.00,2014
tt4203824,Elizabeth Ekadashi,$0.00,$0.00,2014
tt3322420,Queen,$0.00,$0.00,2014
tt2815072,Indigenous,$0.00,$0.00,2014
tt3531852,भूतनाथ रिटर्न्स,$0.00,$0.00,2014
tt4024104,상의원,$0.00,$0.00,2014
tt2463154,Posthumous,$0.00,$0.00,2014
tt3307774,Alpha House,$0.00,$0.00,2014
tt3557440,Achmed Saves America,$0.00,$0.00,2014
tt3393070,Android Cop,$0.00,$0.00,2014
tt3499424,Hercules Reborn,$0.00,$0.00,2014
tt3918650,Bill Maher: Live From DC,$0.00,$0.00,2014
tt3911200,Iron Man & Captain America: Heroes United,$0.00,$0.00,2014
tt4209802,Jeff Dunham: All Over the Map,$0.00,$0.00,2014
tt2428170,Creep,$0.00,$0.00,2014
tt3106120,See No Evil 2,$0.00,$0.00,2014
tt2905674,Jurassic City,$0.00,$0.00,2014
tt3261302,Dinosaur Island,$0.00,$0.00,2014
tt2924442,The Pact II,$0.00,$0.00,2014
tt3816614,Turkey Shoot,"$3,200,000.00",$0.00,2014
tt2937254,Balls Out,$0.00,$0.00,2014
tt2967008,The Face of an Angel,$0.00,$0.00,2014
tt2048824,Old Fashioned,$0.00,$0.00,2014
tt2758904,Search Party,"$20,000,000.00",$0.00,2014
tt2950236,The Living,"$500,000.00",$0.00,2014
tt3336368,Maya the Bee Movie,$0.00,$0.00,2014
tt2673388,The Scopia Effect,$0.00,$0.00,2014
tt3374816,Wild in Blue,$0.00,$0.00,2014
tt1641841,Skin Trade,"$9,000,000.00",$0.00,2014
tt2290739,Where the Devil Hides,"$7,000,000.00",$0.00,2014
tt3382842,The Mummy Resurrected,$0.00,$0.00,2014
tt2081274,In Security,$0.00,$0.00,2014
tt2062622,Postman Pat: The Movie,$0.00,$0.00,2014
tt3398066,Christian Mingle,$0.00,$0.00,2014
tt4030442,From the Dark,$0.00,$0.00,2014
tt3013018,Eat,$0.00,$0.00,2014
tt2267454,Zombie Resurrection,$0.00,$0.00,2014
tt3148348,Let Us Prey,$0.00,$0.00,2014
tt2790182,X/Y,$0.00,$0.00,2014
tt2963344,Grace,$0.00,$0.00,2014
tt2577172,GirlHouse,"$3,150,000.00",$0.00,2014
tt3446426,Time Pass,$200.00,$0.00,2014
tt2938416,All This Mayhem,$0.00,$0.00,2014
tt3289126,Les Héritiers,$0.00,$0.00,2014
tt3213622,Rise,"$446,000.00",$0.00,2014
tt2242176,Horsehead,$0.00,$0.00,2014
tt2559214,Bordering on Bad Behavior,$0.00,$0.00,2014
tt3462696,TEKKEN: A Man Called X,$0.00,$0.00,2014
tt2788556,Gemma Bovery,"$9,700,000.00","$154,701.00",2014
tt2940280,Виктор,"$10,000,000.00",$0.00,2014
tt2872724,Out of the Dark,$0.00,$0.00,2014
tt3248132,Morning Star,"$3,000,000.00",$0.00,2014
tt1562899,Jinn,$0.00,"$149,337.00",2014
tt2469760,Cam2Cam,$0.00,$0.00,2014
tt3520010,The Good Mistress,$0.00,$0.00,2014
tt3455826,Deadly Daycare,$0.00,$0.00,2014
tt3103284,A Daughter's Nightmare,$0.00,$0.00,2014
tt2391950,1000 To 1,$0.00,$0.00,2014
tt2176228,As It Is in Heaven,$0.00,$0.00,2014
tt2405372,Stand Clear of the Closing Doors,$0.00,$0.00,2014
tt2027091,Druid Peak,"$114,000.00",$0.00,2014
tt3341582,किल्ला,$0.00,$0.00,2014
tt1837574,Hyena,$0.00,$0.00,2014
tt3511542,魔警,$0.00,$0.00,2014
tt2245151,Supremacy,$0.00,$0.00,2014
tt3171886,Hartenstraat,$0.00,$0.00,2014
tt2558318,The Well,$0.00,$0.00,2014
tt2790236,Die geliebten Schwestern,$0.00,$0.00,2014
tt3270108,Jackie & Ryan,$0.00,$0.00,2014
tt2828954,7 Minutes,$0.00,$0.00,2014
tt2091343,Loves Her Gun,$0.00,$0.00,2014
tt3576038,The Search for General Tso,$0.00,$0.00,2014
tt3267194,The Immortalists,$0.00,$0.00,2014
tt1995477,There's Always Woodstock,$0.00,$0.00,2014
tt3213222,Big Muddy,$0.00,$0.00,2014
tt2327541,The Big Ask,$0.00,$0.00,2014
tt1791681,Treehouse,"$3,250,000.00","$3,250,000.00",2014
tt3339674,Burying the Ex,$0.00,$0.00,2014
tt3098306,Sous les jupes des filles,"$5,000,000.00","$12,058,187.00",2014
tt4382618,Station to Station,$0.00,$0.00,2014
tt3093520,Monk With a Camera,$0.00,$0.00,2014
tt3438354,Smetto quando voglio,"$2,000,000.00",$0.00,2014
tt3485114,La gente che sta bene,$0.00,$0.00,2014
tt3628598,Ti ricordi di me?,$0.00,$0.00,2014
tt3296204,Un boss in salotto,$0.00,$0.00,2014
tt2390283,Midnight Sun,"$18,000,000.00",$0.00,2014
tt4065308,Andiamo a quel paese,$0.00,$0.00,2014
tt1974393,Ghost of Goodnight Lane,$0.00,$0.00,2014
tt2796678,Opposite Sex,"$3,300,000.00","$45,000.00",2014
tt1794801,Bipolar,$0.00,$0.00,2014
tt3027188,Find Me,$0.00,$0.00,2014
tt2821314,The Rise and Rise of Bitcoin,$0.00,$0.00,2014
tt2836328,Christian Finnegan: The Fun Part,$0.00,$0.00,2014
tt2982306,Elon Gold: Chosen and Taken,$0.00,$0.00,2014
tt3347518,In My Dreams,$0.00,$0.00,2014
tt2808986,Tokyo Tribe,$0.00,$0.00,2014
tt3611354,El vals de los inútiles,$0.00,$0.00,2014
tt3689498,Feast,$0.00,$0.00,2014
tt2544472,Apparitional,$0.00,$0.00,2014
tt2219210,Crawl or Die,$0.00,$0.00,2014
tt1977087,Tom Sawyer & Huckleberry Finn,$0.00,$0.00,2014
tt3030970,The Ninja Immovable Heart,$0.00,$0.00,2014
tt3142688,Finding Fanny,"$2,489,400.00",$0.00,2014
tt4278806,Atrocity,$0.00,$0.00,2014
tt2222584,In No Great Hurry: 13 Lessons in Life with Saul Leiter,$0.00,$0.00,2014
tt2624412,Boulevard,$0.00,"$126,150.00",2014
tt3417870,The Price of Gold,$0.00,$0.00,2014
tt3605164,Requiem For The Big East,$0.00,$0.00,2014
tt3674026,Un fidanzato per mia moglie,$0.00,$0.00,2014
tt1978428,Dumbbells,$0.00,$0.00,2014
tt2375443,The Last Light,"$400,000.00",$0.00,2014
tt4026562,Hollows Grove,$0.00,$0.00,2014
tt3450134,The Drownsman,$0.00,$0.00,2014
tt3312936,LA Apocalypse,$0.00,$0.00,2014
tt2274604,Eat with Me,$0.00,$0.00,2014
tt2244889,Heaven Adores You,$0.00,$0.00,2014
tt3654972,Merry Ex-Mas,$0.00,$0.00,2014
tt3623376,Noi 4,$0.00,$0.00,2014
tt3778402,Les Révoltés,$0.00,$0.00,2014
tt3620860,One Minute Time Machine,"$1,000.00",$0.00,2014
tt3104062,Camp Belvidere,"$15,000.00",$0.00,2014
tt3204734,Allies,$0.00,$0.00,2014
tt1877688,Brightest Star,$0.00,$0.00,2014
tt2318268,Mantervention,$0.00,$0.00,2014
tt3243464,Shock Value,$0.00,$0.00,2014
tt3526408,"Gus - Petit oiseau, grand voyage",$0.00,$0.00,2014
tt2649194,I Am Steve McQueen,$0.00,$0.00,2014
tt2966760,Pantani: The Accidental Death of a Cyclist,$0.00,$0.00,2014
tt3062976,Learning to Drive,$0.00,"$3,447,633.00",2014
tt2723576,The Sleepwalker,$0.00,$0.00,2014
tt3461252,الفيل الأزرق,"$3,500,000.00",$0.00,2014
tt2179007,Cut!,$0.00,$0.00,2014
tt3086442,"Ich seh, Ich seh",$0.00,"$1,178,196.00",2014
tt2974454,Down Here,$0.00,$0.00,2014
tt3639176,Todd Barry: The Crowd Work Tour,$0.00,$0.00,2014
tt2251281,Dark Was the Night,$0.00,$0.00,2014
tt4180650,White Cop,$0.00,$0.00,2014
tt0443465,Before We Go,$0.00,"$37,151.00",2014
tt2873214,Bad Turn Worse,$0.00,$0.00,2014
tt3969972,Firequake,$0.00,$0.00,2014
tt3538766,Messi,$0.00,$0.00,2014
tt3317874,Charlie's Farm,"$3,000,000.00",$0.00,2014
tt3579524,攻殻機動隊ARISE border : 3 Ghost Tears,$0.00,$0.00,2014
tt4016942,攻殻機動隊ARISE border : 4 Ghost Stands Alone,$0.00,$0.00,2014
tt2334779,Qissa: The Tale of a Lonely Ghost,$0.00,$0.00,2014
tt3544048,A Year in Champagne,$0.00,$0.00,2014
tt3906444,一生一世,$0.00,$0.00,2014
tt3861006,小时代3：刺金时代,$0.00,$0.00,2014
tt3896016,后会无期,$0.00,$0.00,2014
tt3667648,Une heure de tranquillité,$0.00,$0.00,2014
tt3924798,Corbo,$0.00,$0.00,2014
tt2822742,3 Cœurs,$0.00,$0.00,2014
tt3094816,Diet of Sex,$0.00,$0.00,2014
tt3202374,Arrête ou je continue,$0.00,$0.00,2014
tt4079776,Chelsea Handler Uganda Be Kidding Me Live,$0.00,$0.00,2014
tt3620298,The Truth About Webcam Girls,$0.00,$0.00,2014
tt2701772,Kingdom Come,"$3,000,000.00",$0.00,2014
tt3460152,Matar a un hombre,$0.00,$0.00,2014
tt2593224,Dans la cour,$0.00,$0.00,2014
tt2721152,P-51 Dragon Fighter,$0.00,$0.00,2014
tt2417154,Filmage: The Story of Descendents/All,$0.00,$0.00,2014
tt3455740,Set Fire to the Stars,$0.00,$0.00,2014
tt2251090,Milk?,$0.00,$0.00,2014
tt2277106,The Man Who Saved the World,$0.00,$0.00,2014
tt4074304,Pervert Park,$0.00,$0.00,2014
tt3059656,Ničije dete,$0.00,$0.00,2014
tt3379456,Redeemer,$0.00,$0.00,2014
tt4286440,Russell Brand: End the Drugs War,$0.00,$0.00,2014
tt3326110,Un altro mondo,$0.00,$0.00,2014
tt2911342,Dragon Nest: Warriors' Dawn,"$40,000,000.00",$0.00,2014
tt2668150,Pusong Wazak: Isa Na Namang Kwento Ng Pag-ibig Sa Pagitan Ng Puta At Kriminal,$0.00,$0.00,2014
tt3125652,Pasolini,$0.00,$0.00,2014
tt2536428,La crème de la crème,$0.00,$0.00,2014
tt3307726,Bermuda Tentacles,$0.00,$0.00,2014
tt2247566,Kano,$7.00,$0.00,2014
tt4254516,Götz von Berlichingen,$0.00,$0.00,2014
tt2378453,Savaged,$0.00,$0.00,2014
tt1706598,Every Secret Thing,$0.00,$0.00,2014
tt3038142,Inner Demons,$0.00,$0.00,2014
tt3313908,撒娇女人最好命,$0.00,$0.00,2014
tt3825738,Scusate se esisto!,$0.00,$0.00,2014
tt2637378,Match,$0.00,"$37,285.00",2014
